x;y;z
32534.28194;3692.522422;173.74078
32535.09667;3693.102261;174.1683521
32535.9114;3693.682099;174.637783
32536.72613;3694.261938;175.1490726
32537.54087;3694.841776;175.8623599
32538.3556;3695.421615;176.6227525
32539.17033;3696.001453;177.3587668
32539.98506;3696.581292;178.0704027
32540.79979;3697.16113;178.7576603
32541.61452;3697.740969;179.4205396
32542.42925;3698.320807;180.0590405
32543.24399;3698.900646;180.6731631
32544.05872;3699.480484;181.2629074
32544.87345;3700.060323;181.4735575
32545.68818;3700.640162;181.6617735
32546.50291;3701.22;181.8596274
32547.31764;3701.799839;182.0671193
32548.13237;3702.379677;182.284249
32548.94711;3702.959516;182.5110167
32549.76184;3703.539354;182.7474223
32550.57657;3704.119193;182.9934658
32551.3913;3704.699031;183.2341399
32552.20603;3705.27887;183.47897
32553.02076;3705.858708;183.7484617
32553.83549;3706.438547;184.042615
32554.65023;3707.018385;184.2264252
32555.46496;3707.598224;184.3452771
32556.27969;3708.178062;184.469704
32557.09442;3708.757901;184.5997059
32557.90915;3709.337739;184.7352827
32558.72388;3709.917578;184.8764345
32559.53861;3710.497416;185.0231613
32560.35335;3711.077255;185.175463
32561.16808;3711.657093;185.3333397
32561.98281;3712.236932;185.4967913
32562.79754;3712.81677;185.6658179
32563.61227;3713.396609;185.8404195
32564.427;3713.976447;185.9704282
32565.24173;3714.556286;186.0108334
32566.05647;3715.136124;186.044723
32566.8712;3715.715963;186.0854159
32567.68593;3716.295801;186.132912
32568.50066;3716.87564;186.1872113
32569.31539;3717.455478;186.2483138
32570.13012;3718.035317;186.3162195
32570.94485;3718.615155;186.3909285
32571.75959;3719.194994;186.4724407
32572.57432;3719.774832;186.5607561
32573.38905;3720.354671;186.6558747
32574.20378;3720.934509;186.7529539
32575.01851;3721.514348;186.8009286
32575.83324;3722.094186;186.8350137
32576.64798;3722.674025;186.8552089
32577.46271;3723.253863;186.8615144
32578.27744;3723.833702;186.8539302
32579.09217;3724.41354;186.8324562
32579.9069;3724.993379;186.7707086
32580.72163;3725.573217;186.7178578
32581.53636;3726.153056;186.6744558
32582.3511;3726.732894;186.6405027
32583.16583;3727.312733;186.6159985
32583.98056;3727.892571;186.6009433
32584.79529;3728.47241;186.6386957
32585.61002;3729.052248;186.6746512
32586.42475;3729.632087;186.6975675
32587.23948;3730.211925;186.7074443
32588.05422;3730.791764;186.7042817
32588.86895;3731.371602;186.6880797
32589.68368;3731.951441;186.6588384
32590.49841;3732.531279;186.6165577
32591.31314;3733.111118;186.5612375
32592.12787;3733.690956;186.492878
32592.9426;3734.270795;186.4114791
32593.75734;3734.850633;186.3615903
32594.57207;3735.430472;186.4629644
32595.3868;3736.01031;186.6584172
32596.20153;3736.590149;186.8289248
32597.01626;3737.169987;186.9744873
32597.83099;3737.749826;187.0951048
32598.64572;3738.329664;187.1907771
32599.46046;3738.909503;187.2615044
32600.27519;3739.489341;187.3072865
32601.08992;3740.06918;187.3281236
32601.90465;3740.649018;187.3240155
32602.71938;3741.228857;187.2949624
32603.53411;3741.808695;187.2409642
32604.34884;3742.388534;187.270619
32605.16358;3742.968372;187.5660375
32605.97831;3743.548211;187.8452039
32606.79304;3744.128049;188.1081182
32607.60777;3744.707888;188.3735889
32608.4225;3745.287726;188.6375433
32609.23723;3745.867565;188.8793872
32610.05196;3746.447403;189.0991207
32610.8667;3747.027242;189.2967438
32611.68143;3747.60708;189.4722565
32612.49616;3748.186919;189.6256588
32613.31089;3748.766757;189.7569508
32614.12562;3749.346596;189.8665911
32614.94035;3749.926434;190.2312399
32615.75508;3750.506273;190.5927705
32616.56982;3751.086111;190.951183
32617.38455;3751.66595;191.3064773
32618.19928;3752.245788;191.6586535
32619.01401;3752.825627;192.0077115
32619.82874;3753.405465;192.3536514
32620.64347;3753.985304;192.6964731
32621.4582;3754.565142;193.0356803
32622.27294;3755.144981;193.361955
32623.08767;3755.724819;193.6717887
32623.9024;3756.304658;193.9651814
32624.71713;3756.884496;194.2850195
32625.53186;3757.464335;194.6198149
32626.34659;3758.044173;194.9559332
32627.16132;3758.624012;195.2933743
32627.97606;3759.20385;195.6321383
32628.79079;3759.783689;195.9722251
32629.60552;3760.363527;196.3136347
32630.42025;3760.943366;196.6563672
32631.23498;3761.523204;197.0004225
32632.04971;3762.103043;197.3458007
32632.86444;3762.682881;197.6925017
32633.67918;3763.26272;198.0405255
32634.49391;3763.842558;198.3800309
32635.30864;3764.422397;198.7095898
32636.12337;3765.002235;199.0134888
32636.9381;3765.582074;199.3171043
32637.75283;3766.161913;199.6204364
32638.56756;3766.741751;199.923485
32639.3823;3767.32159;200.2262502
32640.19703;3767.901428;200.5287319
32641.01176;3768.481267;200.8309301
32641.82649;3769.061105;201.1328449
32642.64122;3769.640944;201.4344763
32643.45595;3770.220782;201.7358241
32644.27068;3770.800621;202.0274844
32645.08542;3771.380459;202.2771437
32645.90015;3771.960298;202.5286927
32646.71488;3772.540136;202.7821315
32647.52961;3773.119975;203.03746
32648.34434;3773.699813;203.2946783
32649.15907;3774.279652;203.5537863
32649.9738;3774.85949;203.8607348
32650.78854;3775.439329;204.1879692
32651.60327;3776.019167;204.5216289
32652.418;3776.599006;204.8617137
32653.23273;3777.178844;205.2082238
32654.04746;3777.758683;205.561159
32654.86219;3778.338521;205.8586331
32655.67692;3778.91836;206.1526436
32656.49166;3779.498198;206.4494888
32657.30639;3780.078037;206.7491687
32658.12112;3780.657875;207.0516833
32658.93585;3781.237714;207.3570325
32659.75058;3781.817552;207.6652165
32660.56531;3782.397391;207.9762352
32661.38004;3782.977229;208.2900886
32662.19478;3783.557068;208.6067767
32663.00951;3784.136906;208.9262994
32663.82424;3784.716745;209.2250941
32664.63897;3785.296583;209.447332
32665.4537;3785.876422;209.6392626
32666.26843;3786.45626;209.8341224
32667.08316;3787.036099;210.0319113
32667.8979;3787.615937;210.2326294
32668.71263;3788.195776;210.4362766
32669.52736;3788.775614;210.6428529
32670.34209;3789.355453;210.8523584
32671.15682;3789.935291;211.064793
32671.97155;3790.51513;211.2801567
32672.78628;3791.094968;211.4984496
32673.60102;3791.674807;211.7196716
32674.41575;3792.254645;211.8360421
32675.23048;3792.834484;211.754077
32676.04521;3793.414322;211.6642693
32676.85994;3793.994161;211.566619
32677.67467;3794.573999;211.4495684
32678.4894;3795.153838;211.3019192
32679.30414;3795.733676;211.1593726
32680.11887;3796.313515;211.0219284
32680.9336;3796.893353;210.8895868
32681.74833;3797.473192;210.7623476
32682.56306;3798.05303;210.6402109
32683.37779;3798.632869;210.5231767
32684.19252;3799.212707;210.4244087
32685.00726;3799.792546;210.4950933
32685.82199;3800.372384;210.6062191
32686.63672;3800.952223;210.7577862
32687.45145;3801.532061;210.9497946
32688.26618;3802.1119;211.1822443
32689.08091;3802.691738;211.4551352
32689.89564;3803.271577;211.7684675
32690.71038;3803.851415;212.1222411
32691.52511;3804.431254;212.5156426
32692.33984;3805.011092;212.8862458
32693.15457;3805.590931;213.2316205
32693.9693;3806.170769;213.5517666
32694.78403;3806.750608;213.6305019
32695.59876;3807.330446;213.660073
32696.4135;3807.910285;213.6943685
32697.22823;3808.490123;213.7333885
32698.04296;3809.069962;213.777133
32698.85769;3809.6498;213.8256018
32699.67242;3810.229639;213.8787952
32700.48715;3810.809477;213.936713
32701.30188;3811.389316;213.9993552
32702.11662;3811.969154;214.0667219
32702.93135;3812.548993;214.138813
32703.74608;3813.128831;214.2156286
32704.56081;3813.70867;214.3904482
32705.37554;3814.288508;214.6469508
32706.19027;3814.868347;214.9018062
32707.005;3815.448185;215.1560621
32707.81974;3816.028024;215.4100346
32708.63447;3816.607862;215.6637236
32709.4492;3817.187701;215.9171292
32710.26393;3817.767539;216.1702513
32711.07866;3818.347378;216.42309
32711.89339;3818.927216;216.6756452
32712.70812;3819.507055;216.9279169
32713.52286;3820.086893;217.1799052
32714.33759;3820.666732;217.4443355
32715.15232;3821.24657;217.7447178
32715.96705;3821.826409;218.0451002
32716.78178;3822.406247;218.3454826
32717.59651;3822.986086;218.6458649
32718.41124;3823.565924;218.9462473
32719.22598;3824.145763;219.2466296
32720.04071;3824.725601;219.5461787
32720.85544;3825.30544;219.8456633
32721.67017;3825.885278;220.1459983
32722.4849;3826.465117;220.4471839
32723.29963;3827.044955;220.74922
32724.11436;3827.624794;221.0521067
32724.9291;3828.204632;221.248035
32725.74383;3828.784471;221.4411162
32726.55856;3829.364309;221.63278
32727.37329;3829.944148;221.8230265
32728.18802;3830.523986;222.0118554
32729.00275;3831.103825;222.199267
32729.81748;3831.683663;222.3852612
32730.63222;3832.263502;222.5698379
32731.44695;3832.843341;222.7529972
32732.26168;3833.423179;222.9347391
32733.07641;3834.003018;223.1150635
32733.89114;3834.582856;223.2921393
32734.70587;3835.162695;223.4534279
32735.5206;3835.742533;223.6049212
32736.33534;3836.322372;223.7492334
32737.15007;3836.90221;223.8863645
32737.9648;3837.482049;224.0163144
32738.77953;3838.061887;224.1390833
32739.59426;3838.641726;224.254671
32740.40899;3839.221564;224.3630777
32741.22372;3839.801403;224.4643032
32742.03846;3840.381241;224.5583476
32742.85319;3840.96108;224.6452109
32743.66792;3841.540918;224.7248931
32744.48265;3842.120757;224.6131792
32745.29738;3842.700595;224.2396729
32746.11211;3843.280434;223.8328119
32746.92684;3843.860272;223.3925964
32747.74158;3844.440111;222.9149086
32748.55631;3845.019949;222.3610952
32749.37104;3845.599788;221.8502742
32750.18577;3846.179626;221.3824458
32751.0005;3846.759465;220.9576099
32751.81523;3847.339303;220.5757666
32752.62996;3847.919142;220.2369158
32753.4447;3848.49898;219.9410575
32754.25943;3849.078819;219.7083167
32755.07416;3849.658657;219.5850604
32755.88889;3850.238496;219.4434732
32756.70362;3850.818334;219.2835551
32757.51835;3851.398173;219.1053062
32758.33308;3851.978011;218.9087263
32759.14782;3852.55785;218.6938155
32759.96255;3853.137688;218.4605739
32760.77728;3853.717527;218.2090013
32761.59201;3854.297365;217.9390979
32762.40674;3854.877204;217.564899
32763.22147;3855.457042;217.1684213
32764.0362;3856.036881;216.7726995
32764.85094;3856.616719;216.3707038
32765.66567;3857.196558;215.9986974
32766.4804;3857.776396;215.6592898
32767.29513;3858.356235;215.3524808
32768.10986;3858.936073;215.0782705
32768.92459;3859.515912;214.8366588
32769.73932;3860.09575;214.6276459
32770.55406;3860.675589;214.4512317
32771.36879;3861.255427;214.3074161
32772.18352;3861.835266;214.1961992
32772.99825;3862.415104;214.117581
32773.81298;3862.994943;214.0715615
32774.62771;3863.574781;214.1520331
32775.44244;3864.15462;214.3080447
32776.25718;3864.734458;214.5115727
32777.07191;3865.314297;214.7501898
32777.88664;3865.894135;214.9953267
32778.70137;3866.473974;215.2469834
32779.5161;3867.053812;215.5051599
32780.33083;3867.633651;215.7698561
32781.14556;3868.213489;216.041072
32781.9603;3868.793328;216.3188078
32782.77503;3869.373166;216.6030633
32783.58976;3869.953005;216.8938386
32784.40449;3870.532843;217.1596637
32785.21922;3871.112682;217.367094
32786.03395;3871.69252;217.5744298
32786.84868;3872.272359;217.7816709
32787.66342;3872.852197;217.9888175
32788.47815;3873.432036;218.1958695
32789.29288;3874.011874;218.402827
32790.10761;3874.591713;218.609124
32790.92234;3875.171551;218.8250618
32791.73707;3875.75139;219.0576296
32792.5518;3876.331228;219.3068274
32793.36654;3876.911067;219.5726553
32794.18127;3877.490905;219.8564457
32794.996;3878.070744;220.1637738
32795.81073;3878.650582;220.4665665
32796.62546;3879.230421;220.7648237
32797.44019;3879.810259;221.0585455
32798.25492;3880.390098;221.3477318
32799.06966;3880.969936;221.6323828
32799.88439;3881.549775;221.9124983
32800.69912;3882.129613;222.1880783
32801.51385;3882.709452;222.4591229
32802.32858;3883.28929;222.7256321
32803.14331;3883.869129;222.9876059
32803.95804;3884.448967;223.2464106
32804.77278;3885.028806;223.4197028
32805.58751;3885.608644;223.5754756
32806.40224;3886.188483;223.7413586
32807.21697;3886.768321;223.9173519
32808.0317;3887.34816;224.1034555
32808.84643;3887.927998;224.2996693
32809.66117;3888.507837;224.5059934
32810.4759;3889.087675;224.7224277
32811.29063;3889.667514;224.9489722
32812.10536;3890.247352;225.185627
32812.92009;3890.827191;225.4323921
32813.73482;3891.407029;225.6892674
32814.54955;3891.986868;225.9449276
32815.36429;3892.566706;226.188898
32816.17902;3893.146545;226.4280494
32816.99375;3893.726383;226.6623818
32817.80848;3894.306222;226.8918951
32818.62321;3894.88606;227.0600788
32819.43794;3895.465899;227.208545
32820.25267;3896.045737;227.3491687
32821.06741;3896.625576;227.4819499
32821.88214;3897.205414;227.6068887
32822.69687;3897.785253;227.723985
32823.5116;3898.365092;227.8332389
32824.32633;3898.94493;227.9473279
32825.14106;3899.524769;228.0984511
32825.95579;3900.104607;228.2513695
32826.77053;3900.684446;228.4060833
32827.58526;3901.264284;228.5625924
32828.39999;3901.844123;228.7208968
32829.21472;3902.423961;228.8809965
32830.02945;3903.0038;229.0428915
32830.84418;3903.583638;229.2065819
32831.65891;3904.163477;229.3720676
32832.47365;3904.743315;229.54854
32833.28838;3905.323154;229.7288133
32834.10311;3905.902992;229.904929
32834.91784;3906.482831;230.090242
32835.73257;3907.062669;230.2726228
32836.5473;3907.642508;230.4516964
32837.36203;3908.222346;230.6274628
32838.17677;3908.802185;230.7999221
32838.9915;3909.382023;230.9690742
32839.80623;3909.961862;231.1349191
32840.62096;3910.5417;231.2974569
32841.43569;3911.121539;231.4566875
32842.25042;3911.701377;231.6126109
32843.06515;3912.281216;231.7652271
32843.87989;3912.861054;231.9145362
32844.69462;3913.440893;232.0919936
32845.50935;3914.020731;232.2853038
32846.32408;3914.60057;232.4869896
32847.13881;3915.180408;232.701265
32847.95354;3915.760247;232.9173357
32848.76827;3916.340085;233.1352016
32849.58301;3916.919924;233.3548629
32850.39774;3917.499762;233.5763195
32851.21247;3918.079601;233.7995715
32852.0272;3918.659439;234.0246187
32852.84193;3919.239278;234.2514613
32853.65666;3919.819116;234.4800991
32854.47139;3920.398955;234.7314629
32855.28613;3920.978793;235.0097984
32856.10086;3921.558632;235.2852991
32856.91559;3922.13847;235.5579652
32857.73032;3922.718309;235.8277965
32858.54505;3923.298147;236.0947932
32859.35978;3923.877986;236.3589551
32860.17451;3924.457824;236.6207566
32860.98925;3925.037663;236.8849633
32861.80398;3925.617501;237.1469967
32862.61871;3926.19734;237.406857
32863.43344;3926.777178;237.664544
32864.24817;3927.357017;237.9143699
32865.0629;3927.936855;238.1282746
32865.87763;3928.516694;238.3375492
32866.69237;3929.096532;238.5421939
32867.5071;3929.676371;238.7422085
32868.32183;3930.256209;238.9375931
32869.13656;3930.836048;239.1283477
32869.95129;3931.415886;239.3144723
32870.76602;3931.995725;239.4959669
32871.58075;3932.575563;239.6728314
32872.39549;3933.155402;239.845066
32873.21022;3933.73524;240.0126705
32874.02495;3934.315079;240.175645
32874.83968;3934.894917;240.3884144
32875.65441;3935.474756;240.6078035
32876.46914;3936.054594;240.8242633
32877.28387;3936.634433;241.0377939
32878.09861;3937.214271;241.2483951
32878.91334;3937.79411;241.4560671
32879.72807;3938.373948;241.6608098
32880.5428;3938.953787;241.8626232
32881.35753;3939.533625;242.0615074
32882.17226;3940.113464;242.2574622
32882.98699;3940.693302;242.4504878
32883.80173;3941.273141;242.6405841
32884.61646;3941.852979;242.8137483
32885.43119;3942.432818;242.9722064
32886.24592;3943.012656;243.1246172
32887.06065;3943.592495;243.2709807
32887.87538;3944.172333;243.4112969
32888.69011;3944.752172;243.5556314
32889.50485;3945.33201;243.7076102
32890.31958;3945.911849;243.8622347
32891.13431;3946.491687;244.0195049
32891.94904;3947.071526;244.1794207
32892.76377;3947.651364;244.3419823
32893.5785;3948.231203;244.5071895
32894.39323;3948.811041;244.7087093
32895.20797;3949.39088;244.9744094
32896.0227;3949.970718;245.2312275
32896.83743;3950.550557;245.4791636
32897.65216;3951.130395;245.7182178
32898.46689;3951.710234;245.9483899
32899.28162;3952.290072;246.1696801
32900.09635;3952.869911;246.3820882
32900.91109;3953.449749;246.5856144
32901.72582;3954.029588;246.7802586
32902.54055;3954.609426;246.9771838
32903.35528;3955.189265;247.1991581
32904.17001;3955.769103;247.4373517
32904.98474;3956.348942;247.758919
32905.79947;3956.92878;248.0576198
32906.61421;3957.508619;248.3334542
32907.42894;3958.088457;248.586422
32908.24367;3958.668296;248.8165234
32909.0584;3959.248134;249.0237584
32909.87313;3959.827973;249.2081268
32910.68786;3960.407811;249.3696288
32911.50259;3960.98765;249.5082643
32912.31733;3961.567488;249.6240333
32913.13206;3962.147327;249.7169359
32913.94679;3962.727165;249.786972
32914.76152;3963.307004;249.9373317
32915.57625;3963.886842;250.1258451
32916.39098;3964.466681;250.342098
32917.20571;3965.04652;250.6855789
32918.02045;3965.626358;251.0290598
32918.83518;3966.206197;251.3725407
32919.64991;3966.786035;251.7160217
32920.46464;3967.365874;252.0595026
32921.27937;3967.945712;252.4029835
32922.0941;3968.525551;252.7464644
32922.90883;3969.105389;253.0899453
32923.72357;3969.685228;253.4334262
32924.5383;3970.265066;253.7167851
32925.35303;3970.844905;253.9262984
32926.16776;3971.424743;254.115969
32926.98249;3972.004582;254.2857968
32927.79722;3972.58442;254.4357819
32928.61195;3973.164259;254.5659242
32929.42669;3973.744097;254.6762238
32930.24142;3974.323936;254.7666806
32931.05615;3974.903774;254.8327617
32931.87088;3975.483613;254.9049762
32932.68561;3976.063451;254.9859781
32933.50034;3976.64329;255.0757675
32934.31507;3977.223128;255.1847428
32935.12981;3977.802967;255.3285164
32935.94454;3978.382805;255.4670932
32936.75927;3978.962644;255.6004732
32937.574;3979.542482;255.7286565
32938.38873;3980.122321;255.8516429
32939.20346;3980.702159;255.9694326
32940.01819;3981.281998;256.0820256
32940.83293;3981.861836;256.1894217
32941.64766;3982.441675;256.291621
32942.46239;3983.021513;256.3886236
32943.27712;3983.601352;256.4804294
32944.09185;3984.18119;256.5670384
32944.90658;3984.761029;256.725953
32945.72131;3985.340867;256.9067895
32946.53605;3985.920706;257.0823344
32947.35078;3986.500544;257.2525876
32948.16551;3987.080383;257.4175492
32948.98024;3987.660221;257.5772192
32949.79497;3988.24006;257.7315974
32950.6097;3988.819898;257.8806841
32951.42443;3989.399737;258.024479
32952.23917;3989.979575;258.1629824
32953.0539;3990.559414;258.296194
32953.86863;3991.139252;258.4241141
32954.68336;3991.719091;258.546646
32955.49809;3992.298929;258.6591511
32956.31282;3992.878768;258.7607899
32957.12755;3993.458606;258.8515626
32957.94229;3994.038445;258.9314691
32958.75702;3994.618283;259.0604545
32959.57175;3995.198122;259.29716
32960.38648;3995.77796;259.5499288
32961.20121;3996.357799;259.8187607
32962.01594;3996.937637;260.103656
32962.83067;3997.517476;260.4046145
32963.64541;3998.097314;260.7216362
32964.46014;3998.677153;261.1283849
32965.27487;3999.256991;261.6327301
32966.0896;3999.83683;262.1176104
32966.90433;4000.416668;262.5830256
32967.71906;4000.996507;263.0289758
32968.53379;4001.576345;263.4554611
32969.34853;4002.156184;263.8624813
32970.16326;4002.736022;264.2500365
32970.97799;4003.315861;264.6181267
32971.79272;4003.895699;264.9667519
32972.60745;4004.475538;265.2902188
32973.42218;4005.055376;265.5632946
32974.23691;4005.635215;265.825111
32975.05165;4006.215053;266.0494419
32975.86638;4006.794892;266.2653631
32976.68111;4007.37473;266.4728747
32977.49584;4007.954569;266.6719765
32978.31057;4008.534407;266.8626688
32979.1253;4009.114246;267.0449513
32979.94003;4009.694084;267.2188242
32980.75477;4010.273923;267.3842875
32981.5695;4010.853761;267.541341
32982.38423;4011.4336;267.689985
32983.19896;4012.013438;267.8302192
32984.01369;4012.593277;267.9620438
32984.82842;4013.173115;268.1446363
32985.64315;4013.752954;268.3388675
32986.45789;4014.332792;268.5359332
32987.27262;4014.912631;268.8367853
32988.08735;4015.492469;269.1501306
32988.90208;4016.072308;269.4626258
32989.71681;4016.652146;269.7742709
32990.53154;4017.231985;270.0850659
32991.34627;4017.811823;270.3950109
32992.16101;4018.391662;270.7041058
32992.97574;4018.9715;271.0123506
32993.79047;4019.551339;271.3197453
32994.6052;4020.131177;271.6251346
32995.41993;4020.711016;271.9233123
32996.23466;4021.290854;272.2136473
32997.04939;4021.870693;272.4961395
32997.86413;4022.450531;272.770789
32998.67886;4023.03037;273.0375958
32999.49359;4023.610208;273.2965597
33000.30832;4024.190047;273.547681
33001.12305;4024.769885;273.8258735
33001.93778;4025.349724;274.1207402
33002.75251;4025.929562;274.4137169
33003.56725;4026.509401;274.7048037
33004.38198;4027.089239;275.024403
33005.19671;4027.669078;275.3983024
33006.01144;4028.248916;275.7539659
33006.82617;4028.828755;276.0913933
33007.6409;4029.408593;276.4105846
33008.45563;4029.988432;276.71154
33009.27037;4030.568271;276.9942593
33010.0851;4031.148109;277.2587427
33010.89983;4031.727948;277.5049899
33011.71456;4032.307786;277.7330012
33012.52929;4032.887625;277.9427764
33013.34402;4033.467463;278.1343156
33014.15875;4034.047302;278.3102738
33014.97349;4034.62714;278.5780914
33015.78822;4035.206979;278.8994363
33016.60295;4035.786817;279.215679
33017.41768;4036.366656;279.5268196
33018.23241;4036.946494;279.8328579
33019.04714;4037.526333;280.1337941
33019.86187;4038.106171;280.429628
33020.67661;4038.68601;280.7203597
33021.49134;4039.265848;281.0059893
33022.30607;4039.845687;281.2865166
33023.1208;4040.425525;281.5619418
33023.93553;4041.005364;281.8322647
33024.75026;4041.585202;282.1569643
33025.56499;4042.165041;282.4888265
33026.37973;4042.744879;282.8086884
33027.19446;4043.324718;283.11655
33028.00919;4043.904556;283.4124114
33028.82392;4044.484395;283.7113091
33029.63865;4045.064233;284.0859058
33030.45338;4045.644072;284.4532273
33031.26811;4046.22391;284.8132736
33032.08285;4046.803749;285.1660446
33032.89758;4047.383587;285.5115403
33033.71231;4047.963426;285.8497607
33034.52704;4048.543264;286.2208245
33035.34177;4049.123103;286.6247252
33036.1565;4049.702941;287.0191767
33036.97123;4050.28278;287.4041791
33037.78597;4050.862618;287.7797323
33038.6007;4051.442457;288.1458362
33039.41543;4052.022295;288.502491
33040.23016;4052.602134;288.8496966
33041.04489;4053.181972;289.187453
33041.85962;4053.761811;289.5157602
33042.67436;4054.341649;289.8346182
33043.48909;4054.921488;290.1615654
33044.30382;4055.501326;290.5066326
33045.11855;4056.081165;290.913408
33045.93328;4056.661003;291.3084669
33046.74801;4057.240842;291.6918092
33047.56274;4057.82068;292.063435
33048.37748;4058.400519;292.4233442
33049.19221;4058.980357;292.7715369
33050.00694;4059.560196;293.108013
33050.82167;4060.140034;293.4327726
33051.6364;4060.719873;293.7458156
33052.45113;4061.299711;294.0471421
33053.26586;4061.87955;294.336752
33054.0806;4062.459388;294.6146454
33054.89533;4063.039227;294.8773948
33055.71006;4063.619065;295.1386756
33056.52479;4064.198904;295.3990115
33057.33952;4064.778742;295.7118899
33058.15425;4065.358581;296.0472987
33058.96898;4065.938419;296.3769438
33059.78372;4066.518258;296.7008253
33060.59845;4067.098096;297.018943
33061.41318;4067.677935;297.3312971
33062.22791;4068.257773;297.6378874
33063.04264;4068.837612;297.9387141
33063.85737;4069.41745;298.2337771
33064.6721;4069.997289;298.5457168
33065.48684;4070.577127;298.8659083
33066.30157;4071.156966;299.1836428
33067.1163;4071.736804;299.4989201
33067.93103;4072.316643;299.8117404
33068.74576;4072.896481;300.1221036
33069.56049;4073.47632;300.4300097
33070.37522;4074.056158;300.7354586
33071.18996;4074.635997;301.0584041
33072.00469;4075.215835;301.4053917
33072.81942;4075.795674;301.7477496
33073.63415;4076.375512;302.0854781
33074.44888;4076.955351;302.3986106
33075.26361;4077.535189;302.676576
33076.07834;4078.115028;302.9501947
33076.89308;4078.694866;303.2194666
33077.70781;4079.274705;303.4843919
33078.52254;4079.854543;303.7449705
33079.33727;4080.434382;304.0012024
33080.152;4081.01422;304.2530875
33080.96673;4081.594059;304.500626
33081.78146;4082.173897;304.7438177
33082.5962;4082.753736;304.9826628
33083.41093;4083.333574;305.2171612
33084.22566;4083.913413;305.4780563
33085.04039;4084.493251;305.9838247
33085.85512;4085.07309;306.5658641
33086.66985;4085.652928;307.1264545
33087.48458;4086.232767;307.6655961
33088.29932;4086.812605;308.1832888
33089.11405;4087.392444;308.6795325
33089.92878;4087.972282;309.1543274
33090.74351;4088.552121;309.6076733
33091.55824;4089.131959;310.0395704
33092.37297;4089.711798;310.4500185
33093.1877;4090.291636;310.8390177
33094.00244;4090.871475;311.2065681
33094.81717;4091.451313;311.5379424
33095.6319;4092.031152;311.8636649
33096.44663;4092.61099;312.1879702
33097.26136;4093.190829;312.5108582
33098.07609;4093.770667;312.8323289
33098.89082;4094.350506;313.1523824
33099.70556;4094.930344;313.5019775
33100.52029;4095.510183;313.8473487
33101.33502;4096.090021;314.1858222
33102.14975;4096.66986;314.5173978
33102.96448;4097.249699;314.8420757
33103.77921;4097.829537;315.1598557
33104.59394;4098.409376;315.4504695
33105.40868;4098.989214;315.713349
33106.22341;4099.569053;315.9621498
33107.03814;4100.148891;316.1968717
33107.85287;4100.72873;316.417515
33108.6676;4101.308568;316.6240794
33109.48233;4101.888407;316.8165651
33110.29706;4102.468245;316.994972
33111.1118;4103.048084;317.1593001
33111.92653;4103.627922;317.3095494
33112.74126;4104.207761;317.44572
33113.55599;4104.787599;317.6981396
33114.37072;4105.367438;318.0808921
33115.18545;4105.947276;318.6089787
33116.00018;4106.527115;319.1235535
33116.81492;4107.106953;319.6246163
33117.62965;4107.686792;320.1121674
33118.44438;4108.26663;320.5862065
33119.25911;4108.846469;321.0467338
33120.07384;4109.426307;321.4937493
33120.88857;4110.006146;321.9272529
33121.7033;4110.585984;322.3472446
33122.51804;4111.165823;322.7537244
33123.33277;4111.745661;323.1466924
33124.1475;4112.3255;323.5255873
33124.96223;4112.905338;323.870908
33125.77696;4113.485177;324.2093309
33126.59169;4114.065015;324.540856
33127.40642;4114.644854;324.8529158
33128.22116;4115.224692;325.1499883
33129.03589;4115.804531;325.4515019
33129.85062;4116.384369;325.7574564
33130.66535;4116.964208;326.067852
33131.48008;4117.544046;326.3826885
33132.29481;4118.123885;326.701966
33133.10954;4118.703723;327.0256846
33133.92428;4119.283562;327.3538441
33134.73901;4119.8634;327.7367217
33135.55374;4120.443239;328.1406144
33136.36847;4121.023077;328.5486647
33137.1832;4121.602916;328.9608726
33137.99793;4122.182754;329.377238
33138.81266;4122.762593;329.7977609
33139.6274;4123.342431;330.2224414
33140.44213;4123.92227;330.6512794
33141.25686;4124.502108;331.085476
33142.07159;4125.081947;331.5250166
33142.88632;4125.661785;331.9621949
33143.70105;4126.241624;332.397011
33144.51578;4126.821462;332.7794807
33145.33052;4127.401301;333.1029254
33146.14525;4127.981139;333.4220236
33146.95998;4128.560978;333.7367755
33147.77471;4129.140816;334.0471809
33148.58944;4129.720655;334.3532399
33149.40417;4130.300493;334.6549525
33150.2189;4130.880332;334.9523187
33151.03364;4131.46017;335.2453384
33151.84837;4132.040009;335.5340118
33152.6631;4132.619847;335.8183387
33153.47783;4133.199686;336.0983192
33154.29256;4133.779524;336.3910942
33155.10729;4134.359363;336.754473
33155.92202;4134.939201;337.0985615
33156.73676;4135.51904;337.4466872
33157.55149;4136.098878;337.8002934
33158.36622;4136.678717;338.1593802
33159.18095;4137.258555;338.5239475
33159.99568;4137.838394;338.8939953
33160.81041;4138.418232;339.2695236
33161.62514;4138.998071;339.6505325
33162.43988;4139.577909;340.0370219
33163.25461;4140.157748;340.4289918
33164.06934;4140.737586;340.8264423
33164.88407;4141.317425;341.1780052
33165.6988;4141.897263;341.5286385
33166.51353;4142.477102;341.8822951
33167.32826;4143.05694;342.2389752
33168.143;4143.636779;342.5986788
33168.95773;4144.216617;342.9614057
33169.77246;4144.796456;343.3243805
33170.58719;4145.376294;343.6887977
