17-05-10_15:30:00.000,33062.57,4069.45,350.39,234.68,-18.44,379.48,-4.08,-18.15,1.06
17-05-10_15:30:00.000,33062.57,4069.45,370.39,234.68,-15.53,373.64,-4.75,-17.79,1.05
17-05-10_15:30:00.000,33062.57,4069.45,390.39,234.68,-12.53,368.79,-5.22,-17.55,1.03
17-05-10_15:30:00.000,33062.57,4069.45,410.39,234.68,-9.47,364.97,-5.76,-17.51,1.00
17-05-10_15:30:00.000,33062.57,4069.45,430.39,234.68,-6.34,362.22,-6.23,-17.35,0.99
17-05-10_15:30:00.000,33062.57,4069.45,450.39,234.68,-3.18,360.56,-6.75,-17.34,0.91
17-05-10_15:30:00.000,33062.57,4069.45,470.39,234.68,0.00,360.00,-7.13,-17.17,0.94
17-05-10_15:30:00.000,33062.57,4069.45,490.39,234.68,3.18,360.56,-7.54,-17.10,0.97
17-05-10_15:30:00.000,33062.57,4069.45,510.39,234.68,6.33,362.22,-7.97,-17.04,0.96
17-05-10_15:30:00.000,33062.57,4069.45,530.39,234.68,9.46,364.97,-8.21,-16.97,0.96
17-05-10_15:30:00.000,33062.57,4069.45,550.39,234.68,12.53,368.79,-8.42,-16.72,0.99
17-05-10_15:30:00.000,33062.57,4069.45,570.39,234.68,15.52,373.63,-8.56,-16.54,0.94
17-05-10_15:30:00.000,33046.25,4057.89,350.39,234.68,-17.53,398.50,-4.08,-17.93,1.00
17-05-10_15:30:00.000,33046.25,4057.89,370.39,234.68,-14.74,392.95,-4.72,-17.51,1.04
17-05-10_15:30:00.000,33046.25,4057.89,390.39,234.68,-11.89,388.34,-5.19,-17.34,1.03
17-05-10_15:30:00.000,33046.25,4057.89,410.39,234.68,-8.97,384.71,-5.78,-17.28,0.99
17-05-10_15:30:00.000,33046.25,4057.89,430.39,234.68,-6.01,382.10,-6.27,-17.09,1.00
17-05-10_15:30:00.000,33046.25,4057.89,450.39,234.68,-3.01,380.53,-6.77,-17.12,0.95
17-05-10_15:30:00.000,33046.25,4057.89,470.39,234.68,0.00,380.00,-7.20,-16.94,0.97
17-05-10_15:30:00.000,33046.25,4057.89,490.39,234.68,3.02,380.53,-7.65,-16.88,0.95
17-05-10_15:30:00.000,33046.25,4057.89,510.39,234.68,6.01,382.10,-8.07,-16.81,0.93
17-05-10_15:30:00.000,33046.25,4057.89,530.39,234.68,8.97,384.71,-8.30,-16.75,0.94
17-05-10_15:30:00.000,33046.25,4057.89,550.39,234.68,11.89,388.33,-8.50,-16.50,0.97
17-05-10_15:30:00.000,33046.25,4057.89,570.39,234.68,14.75,392.94,-8.64,-16.33,0.96
17-05-10_15:30:00.000,33029.93,4046.33,330.39,234.68,-19.28,423.80,-3.48,-17.77,1.08
17-05-10_15:30:00.000,33029.93,4046.33,350.39,234.68,-16.70,417.62,-4.18,-17.60,1.11
17-05-10_15:30:00.000,33029.93,4046.33,370.39,234.68,-14.04,412.32,-4.63,-17.26,1.05
