17-05-10_15:30:00.000,34083.16,4962.42,758.21,236.73,33.11,549.19,-10.67,-18.13,1.28
17-05-10_15:30:00.000,34083.16,4962.42,778.21,236.73,34.82,560.36,-10.79,-19.02,1.32
17-05-10_15:30:00.000,34083.16,4962.42,798.21,236.73,36.47,572.02,-10.60,-21.02,1.41
17-05-10_15:30:00.000,34083.16,4962.42,818.21,236.73,38.05,584.13,-10.41,-22.19,1.24
17-05-10_15:30:00.000,34083.16,4962.42,838.21,236.73,39.56,596.66,-10.18,-22.55,1.52
17-05-10_15:30:00.000,34083.16,4962.42,858.21,236.73,41.01,609.59,-10.34,-22.58,1.40
17-05-10_15:30:00.000,34083.16,4962.42,878.21,236.73,42.40,622.90,-10.41,-23.70,0.82
17-05-10_15:30:00.000,34083.16,4962.42,898.21,236.73,43.73,636.56,-10.33,-24.12,1.25
17-05-10_15:30:00.000,34066.44,4951.45,398.21,236.73,-7.12,483.74,0.14,-20.79,1.59
17-05-10_15:30:00.000,34066.44,4951.45,418.21,236.73,-4.76,481.67,-0.35,-20.86,1.52
17-05-10_15:30:00.000,34066.44,4951.45,438.21,236.73,-2.39,480.42,-1.24,-20.74,1.51
17-05-10_15:30:00.000,34066.44,4951.45,458.21,236.73,0.00,480.00,-1.89,-20.44,1.59
17-05-10_15:30:00.000,34066.44,4951.45,478.21,236.73,2.39,480.42,-2.17,-20.20,1.74
17-05-10_15:30:00.000,34066.44,4951.45,498.21,236.73,4.76,481.67,-2.99,-20.10,1.55
17-05-10_15:30:00.000,34066.44,4951.45,518.21,236.73,7.13,483.74,-3.50,-19.90,1.62
17-05-10_15:30:00.000,34066.44,4951.45,538.21,236.73,9.46,486.62,-4.20,-19.30,1.68
17-05-10_15:30:00.000,34066.44,4951.45,558.21,236.73,11.77,490.31,-5.16,-18.77,1.63
17-05-10_15:30:00.000,34066.44,4951.45,578.21,236.73,14.04,494.78,-6.28,-16.63,1.53
17-05-10_15:30:00.000,34066.44,4951.45,598.21,236.73,16.26,500.00,-7.66,-12.58,1.45
17-05-10_15:30:00.000,34066.44,4951.45,618.21,236.73,18.44,505.97,-9.00,-6.91,1.60
17-05-10_15:30:00.000,34066.44,4951.45,638.21,236.73,20.56,512.64,-9.55,-5.34,1.78
17-05-10_15:30:00.000,34066.44,4951.45,658.21,236.73,22.62,520.00,-9.76,-7.74,1.78
17-05-10_15:30:00.000,34066.44,4951.45,678.21,236.73,24.62,528.02,-9.23,-11.36,1.64
17-05-10_15:30:00.000,34066.44,4951.45,698.21,236.73,26.57,536.66,-9.86,-14.31,1.51
17-05-10_15:30:00.000,34066.44,4951.45,718.21,236.73,28.44,545.90,-10.88,-17.37,1.25
17-05-10_15:30:00.000,34066.44,4951.45,738.21,236.73,30.26,555.70,-11.00,-18.66,1.36
17-05-10_15:30:00.000,34066.44,4951.45,758.21,236.73,32.01,566.04,-10.79,-19.46,1.29
17-05-10_15:30:00.000,34066.44,4951.45,778.21,236.73,33.69,576.89,-10.57,-20.19,1.41
17-05-10_15:30:00.000,34066.44,4951.45,798.21,236.73,35.31,588.22,-10.58,-21.41,1.08
17-05-10_15:30:00.000,34066.44,4951.45,818.21,236.73,36.87,600.00,-10.54,-22.15,1.06
17-05-10_15:30:00.000,34066.44,4951.45,838.21,236.73,38.37,612.21,-10.95,-23.24,1.13
17-05-10_15:30:00.000,34066.44,4951.45,858.21,236.73,39.81,624.82,-10.60,-22.41,0.89
17-05-10_15:30:00.000,34066.44,4951.45,878.21,236.73,41.19,637.81,-10.46,-23.14,0.98
17-05-10_15:30:00.000,34066.44,4951.45,898.21,236.73,42.51,651.16,-10.48,-24.65,1.07
17-05-10_15:30:00.000,34066.44,4951.45,918.21,236.73,43.78,664.83,-10.27,-25.92,1.17
17-05-10_15:30:00.000,34049.72,4940.48,398.21,236.73,-6.84,503.59,0.28,-20.71,1.61
17-05-10_15:30:00.000,34049.72,4940.48,418.21,236.73,-4.57,501.60,-0.14,-20.76,1.62
17-05-10_15:30:00.000,34049.72,4940.48,438.21,236.73,-2.29,500.40,-0.99,-20.67,1.46
17-05-10_15:30:00.000,34049.72,4940.48,458.21,236.73,0.00,500.00,-1.59,-20.43,1.59
17-05-10_15:30:00.000,34049.72,4940.48,478.21,236.73,2.29,500.40,-2.18,-20.16,1.54
17-05-10_15:30:00.000,34049.72,4940.48,498.21,236.73,4.57,501.60,-3.01,-19.99,1.51
17-05-10_15:30:00.000,34049.72,4940.48,518.21,236.73,6.84,503.59,-3.80,-19.71,1.53
17-05-10_15:30:00.000,34049.72,4940.48,538.21,236.73,9.09,506.36,-4.07,-19.21,1.70
17-05-10_15:30:00.000,34049.72,4940.48,558.21,236.73,11.31,509.90,-5.19,-18.67,1.70
17-05-10_15:30:00.000,34049.72,4940.48,578.21,236.73,13.50,514.20,-5.86,-16.74,1.57
17-05-10_15:30:00.000,34049.72,4940.48,598.21,236.73,15.64,519.24,-7.55,-12.06,1.58
17-05-10_15:30:00.000,34049.72,4940.48,618.21,236.73,17.74,524.98,-9.58,-6.15,1.62
17-05-10_15:30:00.000,34049.72,4940.48,638.21,236.73,19.80,531.42,-9.31,-4.98,1.81
